# ============================================================================
# verdict.csv — 페이지 가치 판정 (3단계) · 감사일 2026-07-14
# 분류 기준 (AdSense 심사관 관점, 실측 데이터 기반):
#  1. MERGE: 검색의도가 사실상 동일한 키워드 변형/방향쌍/부분집합 페이지 → 대표 페이지로 301 통합.
#     대표 선정: (a) 기존 cross-canonical이 이미 지정한 대상 우선, (b) 없으면 GSC 노출·본문량·상위집합 기능 기준.
#     JS 문법오류로 죽어 있는 페이지는 대표가 될 수 없음.
#  2. REWRITE: 고유 기능이지만 렌더링 후 실질 본문 텍스트(정적 DOM + ko i18n 콘텐츠 문자열) 1,000자 미만 → 자동 REWRITE 후보.
#     근거: 전체 중앙값이 1,220자에 불과하고, 1,000자 미만은 도구 UI 라벨+한줄 FAQ 수준으로
#     "검색 결과의 다른 페이지 대비 추가 가치"를 입증할 수 없음. JS 문법오류 페이지는 본문량과 무관하게 REWRITE(수리).
#  3. KEEP: 고유 기능 + 실질 본문 1,000자 이상. 단 KEEP이라도 중앙값(1,220자) 수준은 승인 안전권이 아니며
#     차별화 주석(reason)이 붙은 페이지는 title/콘텐츠 분리 작업 필요.
#  * gsc_signal은 보조 신호일 뿐 판정 기준이 아님 (전 사이트 6주간 클릭 2회·노출 628회 — 노출 자체가 형성 전 단계).
#    zero_impressions = GSC 페이지 보고서에 노출 0 (256개 페이지).
# ============================================================================
file,verdict,merge_to,content_chars,reason,gsc_signal,gsc_impressions,gsc_clicks,js_broken
pdf-rotate.html,REWRITE,,686,JS 문법오류로 본문/FAQ/툴 기능 전체 렌더링 불능 — 최우선 수리 · 본문 실질 텍스트 686자 (<1000자 기준 미달),zero_impressions,0,0,True
pdf-size-analyzer.html,REWRITE,,873,본문 실질 텍스트 873자 (<1000자 기준 미달),zero_impressions,0,0,False
pdf-split.html,KEEP,,1426,고유 기능 + 본문 1426자,impressions_no_clicks,8,0,False
pdf-thumbnail-generator.html,MERGE,pdf-to-image.html,855,둘 다 PDF페이지→PNG 렌더링,zero_impressions,0,0,False
pdf-to-image.html,KEEP,,1358,고유 기능 + 본문 1358자,impressions_no_clicks,8,0,False
pdf-to-text.html,REWRITE,,589,본문 실질 텍스트 589자 (<1000자 기준 미달),zero_impressions,0,0,False
pdf-unlock.html,MERGE,pdf-password-remover.html,714,잠금해제=비밀번호 제거 동일(자카드 0.222) [JS 문법오류로 페이지 자체가 렌더링 불능 — 통합 전이라도 즉시 제거 대상],impressions_no_clicks,1,0,True
pdf-watermark.html,REWRITE,,760,본문 실질 텍스트 760자 (<1000자 기준 미달),zero_impressions,0,0,False
pdf-word-counter.html,REWRITE,,984,본문 실질 텍스트 984자 (<1000자 기준 미달),zero_impressions,0,0,False
percent-calc.html,KEEP,,2852,고유 기능 + 본문 2852자,impressions_no_clicks,2,0,False
percentage-decrease-calculator.html,MERGE,percent-calc.html,769,"증가/감소는 부호만 다른 같은 공식(상호 자카드 0.386), percent-calc가 상위집합",impressions_no_clicks,3,0,False
percentage-increase-calculator.html,MERGE,percent-calc.html,797,"증가/감소는 부호만 다른 같은 공식(상호 자카드 0.386), percent-calc가 상위집합",zero_impressions,0,0,False
pixelate-image.html,REWRITE,,706,본문 실질 텍스트 706자 (<1000자 기준 미달) · blur-image와 자카드 0.464 — 기능은 구분되나 콘텐츠 차별화 필수,impressions_no_clicks,2,0,False
png-to-jpg.html,KEEP,,1671,고유 기능 + 본문 1671자,zero_impressions,0,0,False
png-to-svg.html,KEEP,,1012,고유 기능 + 본문 1012자,zero_impressions,0,0,False
pomodoro-timer.html,KEEP,,1534,고유 기능 + 본문 1534자,impressions_no_clicks,11,0,False
pregnancy-due-date.html,KEEP,,1651,고유 기능 + 본문 1651자,zero_impressions,0,0,False
prepayment-fee.html,KEEP,,1623,고유 기능 + 본문 1623자,impressions_no_clicks,7,0,False
privacy-policy.html,KEEP,,58,privacy.html로 meta-refresh 리다이렉트 파일 — 서버 301로 교체 권장,zero_impressions,0,0,False
privacy.html,KEEP,,3579,인프라 페이지 (감사 대상 외),zero_impressions,0,0,False
profit-calculator.html,REWRITE,,819,본문 실질 텍스트 819자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
prompt-cleaner.html,REWRITE,,827,본문 실질 텍스트 827자 (<1000자 기준 미달),zero_impressions,0,0,False
prompt-formatter.html,KEEP,,1649,고유 기능 + 본문 1649자,zero_impressions,0,0,False
prompt-improver.html,MERGE,prompt-optimizer.html,993,improver=optimizer 동의어,zero_impressions,0,0,False
prompt-optimizer.html,KEEP,,2067,고유 기능 + 본문 2067자,zero_impressions,0,0,False
prompt-template-generator.html,REWRITE,,908,본문 실질 텍스트 908자 (<1000자 기준 미달),zero_impressions,0,0,False
prompt-template-library.html,MERGE,prompt-template-generator.html,805,템플릿 생성/모음 의도 중첩,zero_impressions,0,0,False
prompt-token-estimator.html,MERGE,ai-token-counter.html,1033,텍스트→토큰수 추정 동일 (chatgpt-token-counter는 GSC 노출 최다로 별도 유지),zero_impressions,0,0,False
prompt-variable-extractor.html,REWRITE,,914,본문 실질 텍스트 914자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
property-tax.html,KEEP,,1938,고유 기능 + 본문 1938자,zero_impressions,0,0,False
qr-code-generator.html,KEEP,,1207,고유 기능 + 본문 1207자,impressions_no_clicks,1,0,False
qr-generator.html,MERGE,qr-code-generator.html,2532,"동일 QR 생성 기능, 슬러그 변형",impressions_no_clicks,2,0,False
random-string.html,KEEP,,1382,고유 기능 + 본문 1382자,zero_impressions,0,0,False
random-word-generator.html,REWRITE,,674,본문 실질 텍스트 674자 (<1000자 기준 미달),zero_impressions,0,0,False
read-time-calculator.html,KEEP,,1246,고유 기능 + 본문 1246자,zero_impressions,0,0,False
reading-level-checker.html,REWRITE,,935,본문 실질 텍스트 935자 (<1000자 기준 미달),zero_impressions,0,0,False
realestate-fee.html,KEEP,,1990,고유 기능 + 본문 1990자,zero_impressions,0,0,False
redirect-checker.html,KEEP,,2718,고유 기능 + 본문 2718자,zero_impressions,0,0,False
regex-cheatsheet.html,KEEP,,1013,고유 기능 + 본문 1013자,zero_impressions,0,0,False
regex-extractor.html,MERGE,regex-tester.html,728,tester가 치환/추출 모드 포함 가능,zero_impressions,0,0,False
regex-generator.html,REWRITE,,970,본문 실질 텍스트 970자 (<1000자 기준 미달),zero_impressions,0,0,False
regex-replace-tester.html,MERGE,regex-tester.html,841,tester가 치환/추출 모드 포함 가능,zero_impressions,0,0,False
regex-tester.html,KEEP,,3825,고유 기능 + 본문 3825자,impressions_no_clicks,16,0,False
remove-duplicate-lines.html,KEEP,,1286,고유 기능 + 본문 1286자,zero_impressions,0,0,False
remove-duplicate-words.html,KEEP,,1202,고유 기능 + 본문 1202자,zero_impressions,0,0,False
remove-empty-lines.html,KEEP,,1196,고유 기능 + 본문 1196자,zero_impressions,0,0,False
remove-special-characters.html,REWRITE,,899,본문 실질 텍스트 899자 (<1000자 기준 미달),zero_impressions,0,0,False
rent-convert.html,KEEP,,1379,고유 기능 + 본문 1379자,zero_impressions,0,0,False
retirement-calc.html,KEEP,,1677,고유 기능 + 본문 1677자,zero_impressions,0,0,False
retirement-pension.html,KEEP,,2596,고유 기능 + 본문 2596자,impressions_no_clicks,6,0,False
rgb-to-hex.html,MERGE,color-converter.html,1613,color-converter가 HEX↔RGB↔HSL 양방향 포함,zero_impressions,0,0,False
robots-txt-generator.html,KEEP,,2269,고유 기능 + 본문 2269자,impressions_no_clicks,3,0,False
robots-txt-tester.html,MERGE,robots-txt-validator.html,1052,validator가 tester 기능 포함,zero_impressions,0,0,False
robots-txt-validator.html,KEEP,,1887,고유 기능 + 본문 1887자,zero_impressions,0,0,False
roi-calculator.html,KEEP,,3225,고유 기능 + 본문 3225자,zero_impressions,0,0,False
rsa-key-generator.html,KEEP,,1132,고유 기능 + 본문 1132자,zero_impressions,0,0,False
salary-negotiation.html,KEEP,,1858,고유 기능 + 본문 1858자,zero_impressions,0,0,False
salary-per-hour-calculator.html,KEEP,,1066,고유 기능 + 본문 1066자,zero_impressions,0,0,False
salary-raise.html,KEEP,,1541,고유 기능 + 본문 1541자,impressions_no_clicks,2,0,False
salary-reverse.html,KEEP,,1739,고유 기능 + 본문 1739자,impressions_no_clicks,14,0,False
salary.html,KEEP,,1904,고유 기능 + 본문 1904자,zero_impressions,0,0,False
savings-calc.html,KEEP,,2792,고유 기능 + 본문 2792자,impressions_no_clicks,2,0,False
schema-generator-article.html,MERGE,schema-markup-generator.html,1153,"통합 생성기 존재, 타입별 3분할",zero_impressions,0,0,False
schema-generator-faq.html,MERGE,schema-markup-generator.html,995,"통합 생성기 존재, 타입별 3분할",zero_impressions,0,0,False
schema-generator-product.html,MERGE,schema-markup-generator.html,1150,"통합 생성기 존재, 타입별 3분할",zero_impressions,0,0,False
schema-markup-generator.html,KEEP,,1818,고유 기능 + 본문 1818자,zero_impressions,0,0,False
schema-validator.html,KEEP,,1654,고유 기능 + 본문 1654자,impressions_no_clicks,2,0,False
sentence-case-converter.html,MERGE,case-converter.html,1028,case-converter가 대/소/문장 케이스 전부 포함,zero_impressions,0,0,False
sentence-counter.html,KEEP,,1137,고유 기능 + 본문 1137자,impressions_no_clicks,1,0,False
seo-title-generator.html,REWRITE,,869,본문 실질 텍스트 869자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
serp-snippet-preview.html,REWRITE,,863,본문 실질 텍스트 863자 (<1000자 기준 미달),zero_impressions,0,0,False
severance-pay-calculator.html,MERGE,severance.html,1222,동일 퇴직금 계산 의도,impressions_no_clicks,6,0,False
severance-tax.html,KEEP,,1885,고유 기능 + 본문 1885자,zero_impressions,0,0,False
severance.html,KEEP,,1734,고유 기능 + 본문 1734자,impressions_no_clicks,4,0,False
sha256-generator.html,MERGE,hash-generator.html,2001,hash-generator가 MD5/SHA256 포함,zero_impressions,0,0,False
sip-calculator.html,KEEP,,2112,고유 기능 + 본문 2112자,zero_impressions,0,0,False
sitemap-extractor.html,KEEP,,1059,고유 기능 + 본문 1059자,zero_impressions,0,0,False
sitemap-generator.html,KEEP,,2152,고유 기능 + 본문 2152자,zero_impressions,0,0,False
sitemap-validator.html,KEEP,,1562,고유 기능 + 본문 1562자,zero_impressions,0,0,False
sleep-calculator.html,KEEP,,1594,고유 기능 + 본문 1594자,zero_impressions,0,0,False
slug-checker.html,MERGE,slug-generator.html,705,슬러그 생성/검사 동일 의도 (checker는 generator의 검증 모드),zero_impressions,0,0,False
slug-generator.html,REWRITE,,810,본문 실질 텍스트 810자 (<1000자 기준 미달),zero_impressions,0,0,False
split-calculator.html,REWRITE,,298,본문 실질 텍스트 298자 (<1000자 기준 미달),zero_impressions,0,0,False
sql-formatter.html,KEEP,,1347,고유 기능 + 본문 1347자,impressions_no_clicks,2,0,False
sql-minifier.html,REWRITE,,824,본문 실질 텍스트 824자 (<1000자 기준 미달),zero_impressions,0,0,False
sql-query-explainer.html,REWRITE,,807,본문 실질 텍스트 807자 (<1000자 기준 미달),zero_impressions,0,0,False
sql-to-json.html,REWRITE,,885,본문 실질 텍스트 885자 (<1000자 기준 미달),zero_impressions,0,0,False
sql-validator.html,REWRITE,,749,본문 실질 텍스트 749자 (<1000자 기준 미달),zero_impressions,0,0,False
ssh-key-generator.html,KEEP,,1376,고유 기능 + 본문 1376자,impressions_no_clicks,1,0,False
ssl-checker.html,KEEP,,1763,고유 기능 + 본문 1763자,zero_impressions,0,0,False
ssl-decoder.html,KEEP,,1697,고유 기능 + 본문 1697자,zero_impressions,0,0,False
stock-tax.html,KEEP,,1984,고유 기능 + 본문 1984자,zero_impressions,0,0,False
stopword-remover.html,REWRITE,,815,본문 실질 텍스트 815자 (<1000자 기준 미달),zero_impressions,0,0,False
svg-cleaner.html,KEEP,,1158,고유 기능 + 본문 1158자,zero_impressions,0,0,False
svg-minifier.html,MERGE,svg-cleaner.html,787,SVG 용량 축소 동일 의도 3분할,zero_impressions,0,0,False
svg-optimizer.html,MERGE,svg-cleaner.html,1049,SVG 용량 축소 동일 의도 3분할,zero_impressions,0,0,False
svg-to-png.html,REWRITE,,757,본문 실질 텍스트 757자 (<1000자 기준 미달),zero_impressions,0,0,False
svg-viewer.html,REWRITE,,749,본문 실질 텍스트 749자 (<1000자 기준 미달),zero_impressions,0,0,False
system-prompt-generator.html,KEEP,,1133,고유 기능 + 본문 1133자,zero_impressions,0,0,False
tailwind-color-generator.html,KEEP,,1019,고유 기능 + 본문 1019자,impressions_no_clicks,2,0,False
terms.html,KEEP,,2817,인프라 페이지 (감사 대상 외),zero_impressions,0,0,False
text-case-detector.html,REWRITE,,983,본문 실질 텍스트 983자 (<1000자 기준 미달),impressions_no_clicks,9,0,False
text-cleaner.html,KEEP,,1319,고유 기능 + 본문 1319자,impressions_no_clicks,2,0,False
text-decryptor.html,MERGE,text-encryptor.html,955,한 툴의 암/복호화 양방향(자카드 0.191),impressions_no_clicks,3,0,False
text-deduplicator.html,MERGE,remove-duplicate-lines.html,813,중복 줄 제거 동일 기능 3분할,zero_impressions,0,0,False
text-diff-checker.html,KEEP,,1294,고유 기능 + 본문 1294자,zero_impressions,0,0,False
text-encryptor.html,REWRITE,,980,본문 실질 텍스트 980자 (<1000자 기준 미달),zero_impressions,0,0,False
text-merger.html,REWRITE,,703,본문 실질 텍스트 703자 (<1000자 기준 미달),zero_impressions,0,0,False
text-reverser.html,KEEP,,1120,고유 기능 + 본문 1120자,zero_impressions,0,0,False
text-shuffler.html,KEEP,,1164,고유 기능 + 본문 1164자,zero_impressions,0,0,False
text-similarity-checker.html,KEEP,,1064,고유 기능 + 본문 1064자,zero_impressions,0,0,False
text-sorter.html,KEEP,,1384,고유 기능 + 본문 1384자,zero_impressions,0,0,False
text-statistics.html,REWRITE,,755,본문 실질 텍스트 755자 (<1000자 기준 미달),zero_impressions,0,0,False
text-summarizer.html,REWRITE,,844,본문 실질 텍스트 844자 (<1000자 기준 미달),zero_impressions,0,0,False
text-to-base64.html,MERGE,base64-encoder.html,2172,"text-to-base64는 동일 기능(자카드 0.293), base64-url은 encoder의 URL-safe 모드",zero_impressions,0,0,False
text-to-unicode.html,MERGE,unicode-converter.html,887,converter가 양방향 포함,zero_impressions,0,0,False
time-calculator.html,REWRITE,,539,본문 실질 텍스트 539자 (<1000자 기준 미달),impressions_no_clicks,8,0,False
time-zone-meeting-planner.html,REWRITE,,955,본문 실질 텍스트 955자 (<1000자 기준 미달),zero_impressions,0,0,False
timestamp.html,KEEP,,1359,고유 기능 + 본문 1359자,zero_impressions,0,0,False
timezone-converter.html,KEEP,,3265,고유 기능 + 본문 3265자,impressions_no_clicks,6,0,False
tip-calculator.html,KEEP,,1592,고유 기능 + 본문 1592자,zero_impressions,0,0,False
token-estimator.html,MERGE,ai-token-counter.html,826,텍스트→토큰수 추정 동일 (chatgpt-token-counter는 GSC 노출 최다로 별도 유지),zero_impressions,0,0,False
transparent-background-maker.html,KEEP,,1073,고유 기능 + 본문 1073자,zero_impressions,0,0,False
twitter-card-generator.html,KEEP,,2082,고유 기능 + 본문 2082자,impressions_no_clicks,3,0,False
typing-speed-test.html,REWRITE,,742,본문 실질 텍스트 742자 (<1000자 기준 미달),zero_impressions,0,0,False
ulid-generator.html,KEEP,,1108,고유 기능 + 본문 1108자,impressions_no_clicks,1,0,False
unemployment-benefit.html,MERGE,unemployment.html,2632,"동일 실업급여 계산 의도, title까지 중복 — 기존 canonical이 이미 unemployment.html 지정, 301로 확정 필요",impressions_no_clicks,16,0,False
unemployment.html,KEEP,,2514,고유 기능 + 본문 2514자,impressions_no_clicks,3,0,False
unicode-converter.html,REWRITE,,957,본문 실질 텍스트 957자 (<1000자 기준 미달),zero_impressions,0,0,False
unicode-inspector.html,REWRITE,,837,본문 실질 텍스트 837자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
unicode-to-text.html,MERGE,unicode-converter.html,854,converter가 양방향 포함,zero_impressions,0,0,False
unit-converter.html,REWRITE,,367,본문 실질 텍스트 367자 (<1000자 기준 미달),zero_impressions,0,0,False
uppercase-converter.html,MERGE,case-converter.html,798,case-converter가 대/소/문장 케이스 전부 포함,impressions_no_clicks,2,0,False
url-decoder.html,KEEP,,1853,고유 기능 + 본문 1853자,impressions_no_clicks,4,0,False
url-encoder.html,KEEP,,2088,고유 기능 + 본문 2088자,zero_impressions,0,0,False
url-slug-generator.html,MERGE,slug-generator.html,831,슬러그 생성/검사 동일 의도 (checker는 generator의 검증 모드),zero_impressions,0,0,False
user-agent-parser.html,KEEP,,1601,고유 기능 + 본문 1601자,zero_impressions,0,0,False
utm-builder.html,KEEP,,2071,고유 기능 + 본문 2071자,zero_impressions,0,0,False
uuid-bulk-generator.html,MERGE,uuid-generator.html,872,bulk는 생성기의 수량 옵션,impressions_no_clicks,8,0,False
uuid-converter.html,KEEP,,1103,고유 기능 + 본문 1103자,impressions_no_clicks,2,0,False
uuid-extractor.html,REWRITE,,690,본문 실질 텍스트 690자 (<1000자 기준 미달),zero_impressions,0,0,False
uuid-generator.html,KEEP,,1229,고유 기능 + 본문 1229자,zero_impressions,0,0,False
uuid-validator.html,KEEP,,1676,고유 기능 + 본문 1676자,zero_impressions,0,0,False
vat-calc.html,KEEP,,1281,고유 기능 + 본문 1281자,zero_impressions,0,0,False
vat-calculator-global.html,KEEP,,4386,고유 기능 + 본문 4386자,zero_impressions,0,0,False
vat-reverse-calculator.html,MERGE,vat-calc.html,906,역산은 vat-calc의 모드 (global/gst는 지역 차별화로 제외),zero_impressions,0,0,False
water-intake.html,KEEP,,1584,고유 기능 + 본문 1584자,zero_impressions,0,0,False
webhook-generator.html,KEEP,,1109,고유 기능 + 본문 1109자,zero_impressions,0,0,False
webhook-tester.html,KEEP,,1029,고유 기능 + 본문 1029자,zero_impressions,0,0,False
webp-to-jpg.html,REWRITE,,757,본문 실질 텍스트 757자 (<1000자 기준 미달),impressions_no_clicks,3,0,False
webp-to-png.html,KEEP,,1786,고유 기능 + 본문 1786자,zero_impressions,0,0,False
website-speed-estimator.html,KEEP,,1633,고유 기능 + 본문 1633자,zero_impressions,0,0,False
weekly-holiday.html,KEEP,,1645,고유 기능 + 본문 1645자,zero_impressions,0,0,False
whois-lookup.html,KEEP,,1634,고유 기능 + 본문 1634자,zero_impressions,0,0,False
word-counter.html,KEEP,,2894,고유 기능 + 본문 2894자,zero_impressions,0,0,False
word-frequency-counter.html,REWRITE,,798,본문 실질 텍스트 798자 (<1000자 기준 미달),zero_impressions,0,0,False
word-to-minute-converter.html,MERGE,read-time-calculator.html,709,단어수→읽기시간 동일 계산,impressions_no_clicks,2,0,False
working-days-calc.html,KEEP,,2003,한국 공휴일 데이터 내장 — business-days-calculator(글로벌)와 차별화,impressions_no_clicks,4,0,False
wpm-calculator.html,REWRITE,,797,본문 실질 텍스트 797자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
xml-beautifier.html,MERGE,xml-formatter.html,817,formatter=beautifier 동일 기능,impressions_no_clicks,5,0,False
xml-formatter.html,KEEP,,1373,고유 기능 + 본문 1373자,zero_impressions,0,0,False
xml-to-json.html,REWRITE,,858,본문 실질 텍스트 858자 (<1000자 기준 미달),zero_impressions,0,0,False
xml-validator.html,KEEP,,1946,고유 기능 + 본문 1946자,zero_impressions,0,0,False
yaml-diff-checker.html,REWRITE,,876,본문 실질 텍스트 876자 (<1000자 기준 미달),zero_impressions,0,0,False
yaml-formatter.html,KEEP,,1441,고유 기능 + 본문 1441자,impressions_no_clicks,2,0,False
yaml-to-json.html,REWRITE,,959,본문 실질 텍스트 959자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
yaml-validator.html,REWRITE,,667,본문 실질 텍스트 667자 (<1000자 기준 미달),impressions_no_clicks,2,0,False
youtube-script-generator.html,KEEP,,1210,고유 기능 + 본문 1210자,impressions_no_clicks,3,0,False
